link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,emails
https://www.google.com/maps/place/The+nail+garden/data=!4m2!3m1!1s0x390d03311216e37d:0xce35714ae858be5e!10m1!1e1,The nail garden,Nail salon,"2675 , Tota Ram Market, Street Number 199, Onkar Nagar B, Jorbagh, Tri Nagar, Delhi, 110035","{""Friday"":[""11 am–8 am""],""Monday"":[""11 am–8 am""],""Saturday"":[""11 am–8 am""],""Sunday"":[""11 am–8 am""],""Thursday"":[""11 am–8 am""],""Tuesday"":[""11:30 am–8 pm""],""Wednesday"":[""11:30 am–8 am""]}","{""Friday"":{""0"":23,""1"":41,""10"":0,""11"":41,""12"":35,""13"":29,""14"":58,""15"":88,""16"":76,""17"":47,""18"":29,""19"":35,""2"":17,""20"":47,""21"":52,""22"":52,""23"":23,""3"":17,""4"":5,""5"":11,""6"":29,""7"":29,""8"":0,""9"":0},""Monday"":{""0"":11,""1"":5,""10"":0,""11"":0,""12"":0,""13"":23,""14"":41,""15"":58,""16"":52,""17"":58,""18"":52,""19"":29,""2"":11,""20"":11,""21"":5,""22"":11,""23"":23,""3"":29,""4"":11,""5"":29,""6"":29,""7"":17,""8"":0,""9"":0},""Saturday"":{""0"":0,""1"":0,""10"":0,""11"":5,""12"":17,""13"":35,""14"":47,""15"":29,""16"":47,""17"":41,""18"":76,""19"":76,""2"":0,""20"":52,""21"":23,""22"":5,""23"":0,""3"":5,""4"":5,""5"":0,""6"":5,""7"":11,""8"":0,""9"":0},""Sunday"":{""0"":35,""1"":23,""10"":0,""11"":23,""12"":5,""13"":5,""14"":23,""15"":35,""16"":52,""17"":52,""18"":41,""19"":47,""2"":11,""20"":47,""21"":47,""22"":41,""23"":29,""3"":11,""4"":41,""5"":17,""6"":11,""7"":11,""8"":0,""9"":0},""Thursday"":{""0"":47,""1"":23,""10"":0,""11"":41,""12"":23,""13"":29,""14"":17,""15"":17,""16"":41,""17"":58,""18"":88,""19"":100,""2"":17,""20"":47,""21"":17,""22"":17,""23"":29,""3"":17,""4"":29,""5"":41,""6"":23,""7"":23,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":11,""12"":29,""13"":29,""14"":52,""15"":76,""16"":94,""17"":88,""18"":64,""19"":70,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""0"":29,""1"":17,""10"":0,""11"":29,""12"":29,""13"":41,""14"":64,""15"":52,""16"":52,""17"":41,""18"":47,""19"":58,""2"":29,""20"":52,""21"":29,""22"":35,""23"":17,""3"":17,""4"":5,""5"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",,088601 13100,M5G6+M4 Delhi,52,4.800000,"{""1"":2,""2"":0,""3"":0,""4"":4,""5"":46}",28.676667,77.160349,14858907112118468190,Open ⋅ Closes 8 am Mon,,https://search.google.com/local/reviews?placeid=ChIJfeMWEjEDDTkRXr5Y6EpxNc4&q=The+nail+garden&authuser=0&hl=en&gl=IN,https://lh5.googleusercontent.com/p/AF1QipO2P-GHHpGwqImS-PZvD8B-vIuzNCz7svoDGNtD=w427-h240-k-no,Asia/Calcutta,,0x390d03311216e37d:0xce35714ae858be5e,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipO2P-GHHpGwqImS-PZvD8B-vIuzNCz7svoDGNtD=w530-h298-k-no""},{""title"":""Menu"",""image"":""https://lh5.googleusercontent.com/p/AF1QipO_wmG3vD2Tpn9mE8IGGYlz8wAlLpU9uw89Y-Ol=w224-h313-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNqB8tPaVMo9a5NrVnNZUXNVXy7de3GGGmlJCO0=w224-h398-k-no""},{""title"":""Nail"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPIPNFj4mi8zd-PNQ4hmLIoWLqghnNrtBCmo1-0=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMSGcaF0zs-Fdydcg7Db-mweck33vZnch9PkpB9=w224-h398-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P1d_srhdFjxrbR0Ljq3lpw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=353.75693\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""111034428351489997111"",""name"":""The nail garden (Owner)"",""link"":""https://www.google.com/maps/contrib/111034428351489997111""}","{""borough"":""Onkar Nagar B, Jorbagh, Tri Nagar"",""street"":""2675 , Tota Ram Market, Street Number 199"",""city"":""Delhi"",""postal_code"":""110035"",""state"":""Delhi"",""country"":""IN""}","[{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Mobile Wallets"",""enabled"":false}]}]","[{""Name"":""Aaliya Khanam (IdrAaliyaish)"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXnvtyGmA85rKeJshhj6uGpqpci8b1fJfWaVJUs-q4cvyI=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""their work is very good nd nail  extension finishing was very good😘❤️❤️ keep going dear God bless you 🤗😘"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipNFD1Vg7RUW_tuYMPXEW77YX8mpBpmSuU9-f1Q=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipMugoW1_DGHF_J4hHhUVqE78lwgl4kJeXSDEyc=w150-h150-k-no-p""],""When"":""a year ago""},{""Name"":""Megha Nuri"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXQt3imQEJTnLwvp1Lc_XHxNDTDvKlboDf6tOxr6M_kNgU=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Artist is very polite and the service was very good. Highly recommend for nail services. Keep up the good work!!! :)"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipPx7eWsdIAcLqImNUuOv2i2Wfoh3IvvzD6mFdTU=w150-h150-k-no-p""],""When"":""10 months ago""},{""Name"":""Jasleen Jabbal"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJ_kMO45NLMlKbnkmaMDEcX65TO7DG1tsyPjK_pyTfG=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Loved the service\n\nThank you.. quite near to my place.\nI need not go anywhere else now to get my nails done ☺️✅"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipPd6lbeYW8caCKKpTTbBdHl_SGQRZHTFbbF36Yn=w150-h150-k-no-p""],""When"":""a year ago""},{""Name"":""Diksha Verma"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLzuaQKXkrVd2B-yoiU-lNAIK-_jHpwl3TXPgjx824=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""One of the best nail extension parlour that I've came across. The owner is very sweet and professional. Super professional staff they have complete knowledgeof nails, eyelash extension and nail art. I've got my extensions done from here most of the time. They are the best and super affordable must visit."",""Images"":null,""When"":""a year ago""},{""Name"":""Palak Gupta"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXXZJ2s1EjmkUpVnd6oqJiE9Oj_viICg1eKUANztwkLxDMR=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Amazing experience with the nail garden the facilities is beyond gorgeous, they have reasonable prices, super friendly staff, i would definitely recommend for best nail work❤️✨"",""Images"":null,""When"":""2 years ago""},{""Name"":""lizza rajput"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjU25BTQ-5DiVIffkPnGgKjqwLoDCqOz2jyeH3YXUsafVhI=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""It was a great experience with nail garden. Professionally my extensions are done."",""Images"":null,""When"":""2 years ago""},{""Name"":""Pinki Khiwsara"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIufcmHa5D16ywz0yrDq1X49WCS7T7gVWd-pVZT2RzO=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Their work is amazing💖The nature of their owner is also very good.🥺❤️"",""Images"":null,""When"":""2 years ago""},{""Name"":""Yukta Wadhwa"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVzt0fIW1-jutziri_ThXR2kmxYYHIHQzSNhhyiKEGoFN9S=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Proffesional and clean work .\nExperinced staff with good nail art designs .\nMust visit"",""Images"":null,""When"":""2 years ago""}]",
https://www.google.com/maps/place/Nails+Mantra+Salon+%26+Academy/data=!4m2!3m1!1s0x390d03b2837d7627:0xa0b6cd5feaa04426!10m1!1e1,Nails Mantra Salon & Academy,Nail salon,"A2/40 shop2-3, near Metro Station Rajouri Garden, Main Market, Rajouri Garden, New Delhi, Delhi 110027","{""Friday"":[""11 am–9 pm""],""Monday"":[""11 am–9 pm""],""Saturday"":[""11 am–9 pm""],""Sunday"":[""11 am–9 pm""],""Thursday"":[""11 am–9 pm""],""Tuesday"":[""11 am–9 pm""],""Wednesday"":[""11 am–9 pm""]}","{""Friday"":{""10"":0,""11"":37,""12"":81,""13"":93,""14"":81,""15"":75,""16"":37,""17"":18,""18"":18,""19"":25,""20"":6,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":6,""12"":18,""13"":50,""14"":56,""15"":37,""16"":25,""17"":25,""18"":25,""19"":18,""20"":6,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":18,""12"":37,""13"":50,""14"":43,""15"":37,""16"":31,""17"":31,""18"":18,""19"":25,""20"":25,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":18,""12"":37,""13"":43,""14"":37,""15"":37,""16"":50,""17"":87,""18"":68,""19"":68,""20"":75,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":31,""12"":43,""13"":50,""14"":68,""15"":75,""16"":56,""17"":37,""18"":50,""19"":62,""20"":75,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":6,""12"":25,""13"":56,""14"":75,""15"":100,""16"":62,""17"":31,""18"":6,""19"":18,""20"":25,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":25,""12"":56,""13"":68,""14"":68,""15"":62,""16"":62,""17"":62,""18"":31,""19"":18,""20"":6,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",http://www.nailmantra.com/,098737 18138,"J4XC+7Q New Delhi, Delhi",3405,4.700000,"{""1"":151,""2"":17,""3"":26,""4"":150,""5"":3061}",28.648247,77.121921,11580669303671768102,Closed ⋅ Opens 11 am Mon,,https://search.google.com/local/reviews?placeid=ChIJJ3Z9g7IDDTkRJkSg6l_NtqA&q=Nails+Mantra+Salon+%26+Academy&authuser=0&hl=en&gl=IN,https://lh5.googleusercontent.com/p/AF1QipPzbYR_bS4jkSjhDG4nJmi-LYYhDBgSMKm5ECo=w426-h240-k-no,Asia/Calcutta,,0x390d03b2837d7627:0xa0b6cd5feaa04426,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPzbYR_bS4jkSjhDG4nJmi-LYYhDBgSMKm5ECo=w529-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNGsS-BotJz4iTJih_7AlTP1-Ytevk1IHjacQlc=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipP1_yVZXPUmJ1Fx2Vn_tGdsxT9mUOmZNAnTQqY3=w224-h367-k-no""},{""title"":""Exterior"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNc6zBzkrt70YsDEWH4dDQWNafOpQtpYxTRKO8x=w462-h298-k-no""},{""title"":""Inside"",""image"":""https://lh5.googleusercontent.com/p/AF1QipN7NKdidGgJtnhDY89bpSEnj0vNitzYsKKKCFAd=w447-h298-k-no""},{""title"":""Nail"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNCzpY9iOWMUVph3_6zhlqyFaMLA9GoYIKifCPq=w224-h398-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMA11thDICXTLYSUazk_YM25cKGoJot4DOEHT0o=w266-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh5.googleusercontent.com/p/AF1QipP8tw8QqdDhstcxTmbQxg7AyUI42PrjAjdGvfjI=w224-h298-k-no-pi-10-ya120.00001-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""116705992531229015162"",""name"":""Nails Mantra Salon \u0026 Academy (Owner)"",""link"":""https://www.google.com/maps/contrib/116705992531229015162""}","{""borough"":""Main Market, Block A, Rajouri Garden"",""street"":""A2/40 shop2-3, near Metro Station Rajouri Garden"",""city"":""New Delhi, Delhi"",""postal_code"":""110027"",""state"":""Delhi"",""country"":""IN""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor services"",""enabled"":false}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilets"",""enabled"":false}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":false},{""name"":""Debit cards"",""enabled"":false},{""name"":""Mobile Wallets"",""enabled"":false},{""name"":""Credit cards"",""enabled"":false}]}]","[{""Name"":""Roshni Baral"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVqN4arjnnDQAL_NdSEVu6I7QGyaUPfTIqLi7dNo5i3WhlO=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Got my nails done by vicky, the experience was great! The look came off exactly how i wanted it and everything was done professionally. The staff was also sweet and responded to my questions properly. Highly recommend :) have attached the nails i wanted and the nails i got for anyone who needs it."",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipM38tsf93eyvnf0yxmEERnE_Exm1nzPB_T3LXUa=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipNbEjfAmuximsSXCfEZCwACL2Kd2q8MpUnPp9gU=w150-h150-k-no-p""],""When"":""a month ago""},{""Name"":""Monalisha samal"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW2HVj3kLSUj8JIToRSXgYKePDYYZXRpmNXUCXyMTZm5o79=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Got my nails done for the very first time and had an amazing experience. Bonus points for their hospitality. Great service, if you are looking for classy nail art this is the right place for you."",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipOPz_lJ301hpid_xytEpYDni5gYMhk8VhfqMKFD=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipO_iecz9lscBHOrhQIEYw6meIrNVizFAdZtdYwH=w150-h150-k-no-p""],""When"":""a month ago""},{""Name"":""Nupur Agrawala"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWnlMz3VgT3vU8XDgTFOLv0qEiTkQ4zAQK4JUC2NnSY4_Ur=s120-c-rp-mo-ba5-br100"",""Rating"":4,""Description"":""I visited their nail salon for the first time along with my mom and they did a great job. Special mention to their nail artist - Siddharth, who did a fabulous job. He was very patient and did a very neat job. I loved my nails after. Even my mom was very happy. They did exactly as the pictures we showed them for inspiration. Good courteous staff and fast turnaround time as they have a lot of staff.\n\nWill surely recommend to anyone looking for nail art."",""Images"":null,""When"":""2 weeks ago""},{""Name"":""M U"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIkVuTBUvnDOwL47LpMnZQu6U8hJIIwdGKhBpBfG8P7=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""Terrible customer service and expensive. I got gel extensions with chrome and was charged 2500 with the 18% surcharge. They didn’t take off my old nails properly and ripped it off instead, ripping off layers of my natural nail. 2 days later one nail started to lift at the tip, causing dirt to building up. They blamed it on me saying I had hit my nail on something which should not cause this … they offered to glue the tip back, while leaving the dirt inside - very unsanitary. Or I could have the nail replaced for 300 rs. What a rip off and a joke. I dont recommend this place."",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipOxUJJgUFJLiMxWTI2tHtv8JAxC_EBmYMG_sy3d=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipMzWZBG_WFqJMN_AU2ECnWbhuGGQnl8GhT6Iztp=w150-h150-k-no-p""],""When"":""a month ago""},{""Name"":""Mahi rawat"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocK-A2ZYcGlxhs4f57zR7Y_uAzrpr2n9NThjd_HDpzq4=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""This my 7th Time visit seriously amazing nail art always I am happy…😍mr Vicky is good nail artist and just go for it nail mantra ❣️❣️❣️"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipP_NTLSNoZLTv8lsRinFmb3B39FY0WVsjVtnlYX=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipNH6nRZ7XoQKLCFnxyv0w3wnnZaXxNSnAMil93i=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipPzhZlwyiRwTsH1csSTiS8pm0romCDf9Pthgb_m=w150-h150-k-no-p""],""When"":""2 months ago""},{""Name"":""tanveen gujral"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUXmHJh_zOVYpCu7w8nSCC3_4d09p4ljnoFkUS0cIwI4z4=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Excellent service. Got my nails for the 1st time \u0026 I’m definitely coming back soon😊"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipPr_IEb-jDefb-VU5a4z7r-wlUIddY13ukblZzx=w150-h150-k-no-p""],""When"":""a week ago""},{""Name"":""parul singh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocK82uyK-Oh83vWjH-YaV1qA3IYSFho9eU7U_MiIUkeq=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I have done my nails with nails mantra i am very happy with the work and reasonable\nPrices also please visit nails mantra for yor extensions .Thanku so much nails mantra gor\nSuch beautiful nails"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipMYtYUhBfoM78oWyRqqpXBUEpZNijtXDOnUraHD=w150-h150-k-no-p""],""When"":""2 months ago""},{""Name"":""stepheena george"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVo6D7JXOTimGl-6Y2OhCuSRJ10fQvAJmY1uLcTT8E9ah44=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I was here to get my hands and feet's done . Was a great experience i had azeem bhaiya who is really great would recommend ."",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipPNsOVnc2TNWoCEZijQj8S-GmfD1z8D-wQCckPX=w150-h150-k-no-p""],""When"":""a week ago""}]",
https://www.google.com/maps/place/N+Bright+Nails+-+Lajpat+Nagar/data=!4m2!3m1!1s0x390ce373f3e7354f:0x92829c0fed42baed!10m1!1e1,N Bright Nails - Lajpat Nagar,Nail salon,"Shop No 5, N Bright Nails - Lajpat Nagar, C/19, Community Center, Block C, Amar Colony, Lajpat Nagar 4, New Delhi, Delhi 110024","{""Friday"":[""2–10 pm""],""Monday"":[""10 am–10 pm""],""Saturday"":[""10 am–10 pm""],""Sunday"":[""10 am–10 pm""],""Thursday"":[""10 am–10 pm""],""Tuesday"":[""10 am–10 pm""],""Wednesday"":[""10 am–10 pm""]}",{},http://www.nbrightmakeover.com/,082998 05393,"H67V+5H New Delhi, Delhi",88,4.900000,"{""1"":1,""2"":0,""3"":0,""4"":2,""5"":85}",28.562901,77.243970,10557172068728879853,Closes soon ⋅ 10 pm ⋅ Opens 10 am Mon,,https://search.google.com/local/reviews?placeid=ChIJTzXn83PjDDkR7bpC7Q-cgpI&q=N+Bright+Nails+-+Lajpat+Nagar&authuser=0&hl=en&gl=IN,https://lh5.googleusercontent.com/p/AF1QipMS3p49TMqamZMq76_R8E5JKaNtKi_o8HM4qm3e=w408-h493-k-no,Asia/Calcutta,,0x390ce373f3e7354f:0x92829c0fed42baed,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMS3p49TMqamZMq76_R8E5JKaNtKi_o8HM4qm3e=w246-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOxtvuLe58C_-lg8__KxmbfB5aY0NxpaRw2gx6a=w224-h497-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOR_DAM6vEYh6BYQRe48w5R6h26Ts9bkkxjKFRL=w224-h398-k-no""},{""title"":""Nail"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMhyiEHplo9QBPF1ON10vAIvLRve8wVDjXT3iXv=w224-h398-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNkYQPoqOlYQgZUMIFBIMqXeuMDDRIhNpeHCh5F=w224-h398-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sgML4vGVCMZRRkZ3mgoaEQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=287.14703\u0026pitch=0\u0026thumbfov=100""}]",null,"[{""link"":""https://www.nbrightmakeover.com/"",""source"":""nbrightmakeover.com""},{""link"":""https://www.instagram.com/n_brightnails_30"",""source"":""instagram.com""},{""link"":""https://youtube.com/@nbrightnails30instagramid"",""source"":""youtube.com""}]","{""link"":""https://www.instagram.com/invites/contact/?i=i775agb3abu6\u0026utm_content=bp644b5"",""source"":""instagram.com""}","{""id"":""103191866873300299847"",""name"":""N Bright Nails - Lajpat Nagar (Owner)"",""link"":""https://www.google.com/maps/contrib/103191866873300299847""}","{""borough"":""Block C, Amar Colony, Lajpat Nagar 4"",""street"":""Shop No 5, C/19, Community Center"",""city"":""New Delhi"",""postal_code"":""110024"",""state"":""Delhi"",""country"":""IN""}","[{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":false}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":false},{""name"":""Mobile Wallets"",""enabled"":false}]}]","[{""Name"":""Ruby Bara"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXdcL4KPeusLfflNrbchsy5yYJJ9Nlxf_daeiHl1sZZLmVx=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""The best service and at reasonable cost. Very polite, gentle person Mr. Nadeem and his co worker Mr Anas.\nMust go place. And really good work.\nHappy and satisfied 🎉🎉🎁🎁"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipM_6okjOJUvYRiycbQu9AFWAIrOurKGs5hZmaQm=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipME0jacVWMjGFrczU-yeB27jYKHhWg2nmBCQBJH=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipMQ1TN0CtjPsePigXMyI5wnrX2_ndlfqhBVz64O=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipOi6tNx9RsEAy3vchsh-BB1yKWXDqxj-AifTxRu=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipPOGScJVNpRl5rQVZ6yy_o_jiRP9yvN0b-SrKcE=w150-h150-k-no-p""],""When"":""2 months ago""},{""Name"":""Saavi Ohri"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWin9F6CHtYT8c3btkuRGkxAKkA4GPB8EhngRhbTNXGxVz1=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Absolutely loved my experience. The staffs are so good with their work and I totally love their professional staff. it amazes me to know that they maintain such attention to detail and aesthetic in such affordable prices. I highly recommend you guys to give it a try."",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipN0mWUd-PC9A-l8ENXRIYV-2metKqahUVDgyt4a=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipN2audLK725H3055Tn4zvfVdUAjm5IIsG8Wfu16=w150-h150-k-no-p""],""When"":""2 months ago""},{""Name"":""Swati Setia"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKodLzPkxhCeSBfWScmVkCDCL99smc-3_E-ms61RXTS=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""The work of done in very professional manner. Everything was so perfect. The shape of the nail, nail paint. Everything was awesome."",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipOvgaLIRV0f42tHV58x5CczxZVwv6YRU6DZy3z2=w150-h150-k-no-p""],""When"":""a month ago""},{""Name"":""Aditi Jain"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJR1R7I3OLEcxALvWNZ9v1q48-vlyokLR-OIeuupybM=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Great work by N Bright Nails,Lajpat.\nThey worked well with my small bitten nails. The staff was polite and professional. Definitely worth a shot."",""Images"":null,""When"":""a week ago""},{""Name"":""priyanka gill"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIcNK7lYx2k3VBbn-7LLsM-fizFbNTwKnWZdJCVlcba=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I had a wonderful experience getting my nails done from N Bright Nails. The finish is just amazing. Truly Recommend!"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipNOyy-I3ayVSKLds_k5Uncsmn8oCvPuKsSnTKSM=w150-h150-k-no-p""],""When"":""4 months ago""},{""Name"":""Aparna Saxena"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKdYC6zcCHy24m5CFgJ87X4Z5G-VlRmz_gPQF9-ceQz=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Nadeem is outstanding with his work. Removed my acrylic extensions in a matter of minutes without the use of any major tool or chemical and never has the process been so seamless n smooth. He gives nail salon home services too at very nominal rates and is a gentle n sweet man! Thank you for a wonderful experience, Nadeem."",""Images"":null,""When"":""a month ago""},{""Name"":""Deep Singh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLUrk685B29fhLhduXTo3xU_ssMIqfmqzaD8C9LQ2M7=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""They did amazing job, i got the same nails I wanted. I will visit next time for sure, Thanks for the great work."",""Images"":null,""When"":""2 months ago""},{""Name"":""kanak sharma"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW85s0a7FVbMr2FJ4hsu54ysOLjx8yLEVLttrhdDj4vbfk=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""AMAZING WORK. LOVED THE OWNER BEING CARING AND WORKING PROFESSIONALLY. He was so focused and into his work. Neat clean and hygienic as well. Recommended always!"",""Images"":null,""When"":""3 months ago""}]",
