link,businessName,category,address,workingHours,popularTimes,webSite,phone,plusCode,reviewCount,reviewRating,reviewsPerRating,latitude,longitude,cID,status,descriptions,reviewsLink,thumbnail,timeZone,priceRange,dataID,images,reservations,orderOnline,services,owner,completeAddress,about,userReviews,emails
https://www.google.com/maps/place/Kalakriti+Nail+Studio/data=!4m2!3m1!1s0x390ce32670b60d0f:0x9dc3cdf51f75ae28!10m1!1e1,Kalakriti Nail Studio,Nail salon,"B-37, opp. Kali mandir, Block B, Ganesh Nagar, New Delhi, Delhi, 110092","[{""day"":""Sunday"",""openHours"":""11am–10pm"",""open"":true},{""day"":""Monday"",""openHours"":""11am–10pm"",""open"":true},{""day"":""Tuesday"",""openHours"":""11am–10pm"",""open"":true},{""day"":""Wednesday"",""openHours"":""11am–10pm"",""open"":true},{""day"":""Thursday"",""openHours"":""11am–10pm"",""open"":true},{""day"":""Friday"",""openHours"":""11am–10pm"",""open"":true},{""day"":""Saturday"",""openHours"":""11am–10pm"",""open"":true}]","{""Friday"":{""10"":0,""11"":62,""12"":50,""13"":56,""14"":25,""15"":6,""16"":6,""17"":18,""18"":25,""19"":25,""20"":37,""21"":43,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":12,""12"":25,""13"":50,""14"":75,""15"":100,""16"":81,""17"":81,""18"":56,""19"":56,""20"":37,""21"":50,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":18,""12"":6,""13"":0,""14"":6,""15"":12,""16"":37,""17"":37,""18"":43,""19"":50,""20"":37,""21"":50,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":0,""11"":12,""12"":18,""13"":25,""14"":37,""15"":56,""16"":50,""17"":75,""18"":31,""19"":18,""20"":18,""21"":12,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":18,""12"":31,""13"":31,""14"":37,""15"":25,""16"":25,""17"":43,""18"":25,""19"":31,""20"":25,""21"":25,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":31,""12"":18,""13"":12,""14"":6,""15"":0,""16"":0,""17"":0,""18"":6,""19"":25,""20"":43,""21"":31,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":0,""11"":25,""12"":18,""13"":18,""14"":12,""15"":12,""16"":0,""17"":12,""18"":25,""19"":37,""20"":37,""21"":75,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",,099991 53874,"J7CJ+3Q New Delhi, Delhi",96,4.900000,"{""1"":0,""2"":0,""3"":0,""4"":8,""5"":88}",28.620143,77.281907,11368156337091751464,Open ⋅ Closes 10 pm,,https://search.google.com/local/reviews?placeid=ChIJDw22cCbjDDkRKK51H_XNw50&q=Kalakriti+Nail+Studio&authuser=0&hl=en&gl=IN,https://lh5.googleusercontent.com/p/AF1QipMrl0NUusF0TspeCPYmNgnbgFYgvo3ga1ZsW5SP=w408-h544-k-no,Asia/Calcutta,,0x390ce32670b60d0f:0x9dc3cdf51f75ae28,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMrl0NUusF0TspeCPYmNgnbgFYgvo3ga1ZsW5SP=w224-h298-k-no""},{""title"":""Nail"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNxozseAifeGU35K7xufiAHENsbXkkYVGpGNVvJ=w224-h395-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPDBOg_VwxW5yMVP7BSYIdCibDXj610macyn5h3=w224-h407-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNIxoHlXLv9UKBUii-24MCSAltYIdBffgPFCN0I=w224-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G_5DJvv7dUVflvRrQerVTg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=232.64925\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""115772723369366614716"",""name"":""Kalakriti Nail Studio (Owner)"",""link"":""https://www.google.com/maps/contrib/115772723369366614716""}","{""borough"":""Block B, Ganesh Nagar"",""street"":""B-37, opp. Kali mandir"",""city"":""New Delhi, Delhi"",""postalCode"":""110092"",""state"":""Delhi"",""country"":""IN""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Mobile Wallets"",""enabled"":false}]}]","[{""Name"":""Ashima Sharma"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVWGk2XuiooCEQxLLPMOygmbF-lCvbunYfwVsBem-jFfl4=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Amazing service! The owners Ankita, really stand by the quality of her work, and it shows! Will definitely be a repeat customer."",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipPHZjlCutV2LV8Vc5Mh_3SkEPp5v0W6Qtz0tRlb=w150-h150-k-no-p""],""When"":""2 months ago""},{""Name"":""Gunjan Singh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUFYDrkj4H7rQRwU95EEWGM872BH0rdqXuE2yk7Wh5e73sR=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I am glad that I found Kalakriti Nail Studio, I got my nail extensions first time and I was a bit scared but Ms. Ankita is very sweet and honest.\nThanks a ton❤️"",""Images"":null,""When"":""4 months ago""},{""Name"":""Sakshi"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWWzVT7F2UbQ3f2X4ocMtePm4pzFfFxDHK6gFjTkhSq6w=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Very good service and she is very skilled at what she does ❤️❤️"",""Images"":null,""When"":""5 days ago""},{""Name"":""Aditi"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIeU1g7goEiJ7-OU0qXUjb7YESrzmiR5baKLTxGblGP=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Got satisfied with the service❤️ Thankyou so much.... we will surely visit again.."",""Images"":null,""When"":""2 months ago""},{""Name"":""Kirti Khanwaria"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWjqxWRzv6es9Dk2iROYKqqq1OY94Wi5WdgnNJ0IfrhDU0=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Awesome extensions... best thing  price is affordable.. I never thought that I would get this kind of nail extension that too in these cheap rates.. must visit store.."",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipMFo1qCwYvNQE0hKCgFDssma4IHXjATlM2StXQ=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipP7QToFsZeJBItlDo450pszg0ZvGreVsrS5nCc=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipM54sQKyDvWoo_yhXRdYpGsnuRXD4yfJugcZLA=w150-h150-k-no-p""],""When"":""2 years ago""},{""Name"":""Nandini Dilghor"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVcWBIcKgj9fHej1tI7TfiGPR9w9uQT15CsLLdwuazMLFo=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Spectacular nail artist, they made my nails looks so beautiful and the best part is.. it is very affordable❤️ I would preffer them only whenever i need extentions."",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipNA7HGiuVNwyM2Y4qKbe9VJqsSyRi73Z4pUeb-g=w150-h150-k-no-p""],""When"":""a year ago""},{""Name"":""Anisha Gupta"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUWI4RJFHSkjgdw0v1MGoo28eD5GZG9lSrJfbrb7dAs9IY=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Hi, Kalakriti done my temporary nail extensions and I got so many compliments. They provide services which are durable and cost effective."",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipMwj6AsNCWluVh--lsyJ-DFoBjQZQaHXVJspMwM=w150-h150-k-no-p""],""When"":""2 years ago""},{""Name"":""preeti pandey"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXXKdgofro9n7nS-5HCypMAjD57LQmoUxlwyPTTze5L7Ahh=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Nice work but be careful with the precautions of nails"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipNOR_CB0ngxxfpROe7MwHI1y6NKMyxzoA3TB3cz=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipO3JpEv0wNfmlg7OFDH2b9N4RXtSuctPKUZKrGo=w150-h150-k-no-p""],""When"":""a year ago""}]",
https://www.google.com/maps/place/GLINT+NAIL+and+LASH+SALON+GREATER+KAILASH+2+-Best+nail+Salon+South+delhi+%7C+eyelash+extensions+delhi+%7C+nail+art+course+delhi/data=!4m2!3m1!1s0x390ce34a189638b7:0xbe6cac4975adeafe!10m1!1e1,GLINT NAIL and LASH SALON GREATER KAILASH 2 -Best nail Salon South delhi | eyelash extensions delhi | nail art course delhi,Nail salon,"FF08 JMD KOHINOOR MALL, Greater Kailash Enclave II, New Delhi, Delhi 110048","[{""day"":""Sunday"",""openHours"":""10am–7:30pm"",""open"":true},{""day"":""Monday"",""openHours"":""10am–7:30pm"",""open"":true},{""day"":""Tuesday"",""openHours"":""10am–7:30pm"",""open"":true},{""day"":""Wednesday"",""openHours"":""10am–7:30pm"",""open"":true},{""day"":""Thursday"",""openHours"":""10am–7:30pm"",""open"":true},{""day"":""Friday"",""openHours"":""10am–7:30pm"",""open"":true},{""day"":""Saturday"",""openHours"":""10am–7:30pm"",""open"":true}]",{},,098995 75119,"G6PQ+M9 New Delhi, Delhi",818,4.800000,"{""1"":36,""2"":4,""3"":2,""4"":10,""5"":766}",28.536660,77.238497,13721531596197980926,Open ⋅ Closes 7:30 pm,,https://search.google.com/local/reviews?placeid=ChIJtziWGErjDDkR_uqtdUmsbL4&q=GLINT+NAIL+and+LASH+SALON+GREATER+KAILASH+2+-Best+nail+Salon+South+delhi+%7C+eyelash+extensions+delhi+%7C+nail+art+course+delhi&authuser=0&hl=en&gl=IN,https://lh5.googleusercontent.com/p/AF1QipPRaq7dT67MAQutHIv5XLxENZ3zdk46Y5L2290h=w426-h240-k-no,Asia/Calcutta,,0x390ce34a189638b7:0xbe6cac4975adeafe,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPRaq7dT67MAQutHIv5XLxENZ3zdk46Y5L2290h=w529-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNt5ycNOLMBZ5qG47pivi8mks9JeILhOeKoSiOh=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMP599Uanc9CxhZF4RG3fmz92H-HoIBIIwtwR9M=w224-h398-k-no""},{""title"":""Exterior"",""image"":""https://lh5.googleusercontent.com/p/AF1QipP5_1JHBwXIQ8WNffuBJgdMEQAYIdQ-BrHjItJ3=w224-h398-k-no""},{""title"":""Menu"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPgrowqiazGJUVE5jHY6bjHKWhqF6hiqEhzn3qc=w320-h298-k-no""},{""title"":""Nail"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPnQJvCyEk5tctx-nRGycmf0z3DAj3f40ODMyI2=w224-h398-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNrXPLzen3cG7LoWscwgMLD-rPgVLqDOcDe2It0=w224-h398-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tq-Y94SjqPGxWJ9e_-wpHA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=285.89902\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""110152234581912750060"",""name"":""GLINT NAIL and LASH SALON GREATER KAILASH 2 -Best nail Salon South delhi | eyelash extensions delhi | nail art course delhi (Owner)"",""link"":""https://www.google.com/maps/contrib/110152234581912750060""}","{""borough"":""Greater Kailash Part 3, Greater Kailash Enclave II, Greater Kailash"",""street"":""FF08 JMD KOHINOOR MALL"",""city"":""New Delhi"",""postalCode"":""110048"",""state"":""Delhi"",""country"":""IN""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false},{""name"":""Wheelchair-accessible toilet"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilets"",""enabled"":false}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":false}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":false},{""name"":""Mobile Wallets"",""enabled"":false}]}]","[{""Name"":""Anshu Anshu"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJXrPrdXKDOAaXseO3fJKxjP6IgskMxrPm-kdTXP7v9=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Best quality of the nails, would recommend for sure! Have tried other saloons also but love this one the best. Would highly recommend! Services are good and the options for nails and colours are widely open. After visiting this didn’t like any other saloon as much!! Do try it for sure. It has a very nice ambience too.best work"",""Images"":null,""When"":""2 weeks ago""},{""Name"":""Ayaan 1803"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUtIF6UQQBizsG6rdGzTfQ9pnyHQZCzfrJ1cnSzjms7CP0=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I would Highly recommend glint nail lash hair salon as they have a  Great ambience with awesome nail art services and lash extensions are 👌 awesome 👏.\nBb glow treatment is also excellent 👌 as it has greatly impacted my  skin and now my skin is totally 💯 pigmentation and blemish free\nPermanent brows and permanent liner - PMU is wat I opted here as well and it turned out to be really good - it was done by owner mam .\nwe are regular here since 6 years and are extremely contented always 😃 with all services. International level high end services and All is under one roof!!"",""Images"":null,""When"":""a week ago""},{""Name"":""Jatin's World"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjU86d6ZRfsxUOoCZdK89Wo86QVX8cFRkF3jSSwI8eM8kA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Hi girls ,\nWe usually don’t give reviews but Here is our review for thid glint salon in delhi ncr as my wife and younger sister did nails and bb glow treatment and many services here .\nWe Highly recommend this cute and neat and clean nail lash hair salon called GLINT to all of you . Very nice 👌 and trained skilled staff ( owner trains them international standard level as she’s certified from European countries too )\nAwesome ☺️ quality for nail gel polish and eyelash products and even better quality of staff ethics and lash extensions was done with great skills by Richard and Yana  did nails at gk-2 branch . They r in a cozy mall here . Awesomeness to its peak for services . tried here - tape in hair extensions was done in 30 mins by Richard , lash extensions was done  in 45 mins and nails were done by yana in less than 60 mins with clean and flawless white pink ombré look.\nAll was excellent 👌 and pleasant.\nTry glint rose tea served here with all their compliments 👌\nWe are going to be regular and coming back soon as we have a family wedding in feb .\ngreat hospitality"",""Images"":null,""When"":""a week ago""},{""Name"":""Deepanshu Reddy"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJ1feYxpknbf00bqqDYLdUUvyErkyeDp4PZxG0pTI7i=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Hey all , usually I don’t write reviews but I’m here to share my experience with Glint (which is now going to come down to 6 years approx). I just love them.. The owner, the technicians, the quality of their work.. everything..\nThere’s something about their work that keeps me going back to them again n again.. the technicians are genuine,well trained and they’re concerned about you.. and very homely and amiable people . so if suppose your nail/ eyelash extensions need time to heal, they tell you.. unlike other money making places.. also, there’s one thing I love about them, if you don’t like something, they accept your criticism and try to make things right and you will head home happy and satisfied(trust me, I have) which is something you rarely see these days.\n\nI’ve been getting my eyelash extensions done for the past 1yr and I love getting them done from them; special mention to Adam (does the job with due diligence)\n\nI’ve also, got nails done and the I have also suggested my friends and they love it too.\n\nAbout the owner, Priyankka..she has always always guided me.. in case you’re new to all this, just have a word with her, she’ll suggest whatever is the best for you..\n\nIf you’re skeptical about where to get your lashes , bb glow and hair extensions or nails done, take my word- go for it gals . they’re actually amazingly good!!high quality"",""Images"":null,""When"":""4 months ago""},{""Name"":""Mahesh Ahirwar"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXmCzcpDRLfkP3Yg_IVVROJXSZTyywdk9H4Mb-ugy4njKzp=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Awesome alert - this salon is high in work high in quality and high in ambiance , the nail color collection is too good with vast variety  and salon decor is really well and  neat and price and time is worth to be spend here . Lash extensions by staff is outstanding speedy and flawless . Owner is well versed and staff is well trained . Great services and glad to say I will be back for my hair extensions soon"",""Images"":null,""When"":""a month ago""},{""Name"":""IRINE LEPCHA"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVHA_s78YAdkUDNCS1dcIgyJ_Z5MKq_jqfZE7IKz-oJaA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""So I wud like to rate this cute glint nail and lash salon and very efficient staff\n100 on 100 💯\nAs I loved my each bit of experience here . We came in a group of three - me , my mom and my sis . We found them online and came fr our new year nails . We loved the nail art as it was neat , speedy , and very efficiently done ☑️. Mom took French and sister took French with art and I took glitter ombré . Also mom took lash lifting and the results are awesome fr that too , my sister tried hair tinsels , I did bb glow treatment\nAll the services and glint coffee are too good and out of the world . Highly recommended and highly satisfied 😊 with all the staff and owner was elegant in all ways . Must try all services and would soon bring back my cousins fr there nails and lashes"",""Images"":null,""When"":""a month ago""},{""Name"":""Kayla Wilson"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJcSXefOiEK08mSdTWemWkixPmbT2gZ5hn2QOKwxsLX=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""The owner Priyanka was able to get my friend and I an appointment last minute and they had great attention to detail for our manicure pedicures. It's a very cute salon and they offered us some nice refreshments of tea and juice while we had our services :)"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipOHVBbuVekd5SGtG6K4hdtdI6gQZvRNAPGsA-fQ=w150-h150-k-no-p""],""When"":""10 months ago""},{""Name"":""Pinky Biswakarma"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVQ46wqSaV2BayvJg5glpNNVrkegoQo1l7pVG6JAsmsUg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""So this is my tenth visit for nails , i was super happy with my baby shower nails done by amber here few months ago so i came again here for my babys first lohri nails and owner suggested me a nude chrome and i went by the suggestion and i m super happy with the results. Highly recommended and owner Is fabulous"",""Images"":null,""When"":""2 weeks ago""}]",
https://www.google.com/maps/place/nail+palace/data=!4m2!3m1!1s0x390ce3f8046d1f8f:0xe03b2965c33ccade!10m1!1e1,nail palace,Nail salon,"c-11 shop-2, Amar Colony, Lajpat Nagar 4, New Delhi, Delhi 110024","[{""day"":""Sunday"",""openHours"":""10am–10pm"",""open"":true},{""day"":""Monday"",""openHours"":""10am–10pm"",""open"":true},{""day"":""Tuesday"",""openHours"":""10am–10pm"",""open"":true},{""day"":""Wednesday"",""openHours"":""10am–10pm"",""open"":true},{""day"":""Thursday"",""openHours"":""10am–10pm"",""open"":true},{""day"":""Friday"",""openHours"":""10am–10pm"",""open"":true},{""day"":""Saturday"",""openHours"":""10am–10pm"",""open"":true}]","{""Friday"":{""10"":50,""11"":50,""12"":80,""13"":40,""14"":20,""15"":0,""16"":10,""17"":30,""18"":70,""19"":50,""20"":50,""21"":20,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":0,""11"":10,""12"":30,""13"":10,""14"":0,""15"":30,""16"":60,""17"":90,""18"":60,""19"":80,""20"":80,""21"":50,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""10"":0,""11"":0,""12"":10,""13"":20,""14"":20,""15"":20,""16"":20,""17"":20,""18"":20,""19"":0,""20"":0,""21"":10,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":30,""11"":10,""12"":10,""13"":30,""14"":70,""15"":90,""16"":40,""17"":30,""18"":10,""19"":20,""20"":50,""21"":20,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":40,""11"":40,""12"":30,""13"":40,""14"":20,""15"":10,""16"":10,""17"":20,""18"":50,""19"":20,""20"":30,""21"":20,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":20,""12"":50,""13"":100,""14"":50,""15"":20,""16"":10,""17"":20,""18"":10,""19"":10,""20"":40,""21"":90,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":20,""11"":20,""12"":20,""13"":60,""14"":90,""15"":70,""16"":30,""17"":20,""18"":30,""19"":40,""20"":20,""21"":10,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0}}",,074282 26727,"H67V+2M New Delhi, Delhi",64,4.900000,"{""1"":2,""2"":0,""3"":0,""4"":1,""5"":61}",28.562569,77.244194,16157553605165763294,Open ⋅ Closes 10 pm,,https://search.google.com/local/reviews?placeid=ChIJjx9tBPjjDDkR3so8w2UpO-A&q=nail+palace&authuser=0&hl=en&gl=IN,https://lh5.googleusercontent.com/p/AF1QipNbqAwj_YWqZ450TUr2OaBp5CqHEmACWti8m62D=w408-h467-k-no,Asia/Calcutta,,0x390ce3f8046d1f8f:0xe03b2965c33ccade,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNbqAwj_YWqZ450TUr2OaBp5CqHEmACWti8m62D=w260-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipM7k2pRGhcYgIW1deEgeneWzWMEgPWz9IPbW8HU=w224-h398-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipO3Tnb-3uxJ8SIlxjSGFh6Ac-50umLZKrf3EZey=w529-h298-k-no""},{""title"":""Nail"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNVKhndnEJf4ssdK7Pe-YVOd8KRnl9UCj4M4Bol=w224-h398-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMuEw9F48w1GTQcysWYAZ2r-o9Jdo1zXbgin0g5=w529-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rw1SKzN6dXpI6dARQNfGyA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=54.948223\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""118056620383344543297"",""name"":""nail palace (Owner)"",""link"":""https://www.google.com/maps/contrib/118056620383344543297""}","{""borough"":""Block C, Amar Colony, Lajpat Nagar 4"",""street"":""c-11 shop-2"",""city"":""New Delhi"",""postalCode"":""110024"",""state"":""Delhi"",""country"":""IN""}","[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Wi-Fi"",""enabled"":false}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""LGBTQ+ friendly"",""enabled"":false}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":false},{""name"":""Debit cards"",""enabled"":false},{""name"":""Google Pay"",""enabled"":false},{""name"":""Mobile Wallets"",""enabled"":false},{""name"":""Credit cards"",""enabled"":false}]}]","[{""Name"":""Aarushi Sharma"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVYqQpcW19NgCM3gyNuFnn4dbqm_sPl-xhPknUwD0teQ-c=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""Had an awesome experience. The staff is super hospitable. They give special attention to each of their customers. Thank you Teena and Ashu!! You guys were wonderful. Loved your work."",""Images"":null,""When"":""2 months ago""},{""Name"":""nisha prajapati"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLIKY0-3zsQqcY4lutr7XrzXjyHL7Y5B3WX9rR_WWBR=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""One of the worst nail studio in Delhi. They are inexperienced and unprofessional. They don't know how to do gel nail paint. Their finishing are worst. Don't waste your money on this studio. Save your money and nails too."",""Images"":null,""When"":""2 weeks ago""},{""Name"":""Vinita Choudhary"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWuOvavIhuWhk4II27FC4mU9K7kU-5G4uyz47o-6n_Q2uY=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Had an amazing experience with them. Nails done very nicely. Artists and ambience are too good, would highly recommend this place."",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipNtudtBI5uo5aXWrh65LZWdgYEhA_W1LIwjBBnz=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipMe8OnjnH_e_6098mQwpcd5Mpi0Y1GoA_hhYGZT=w150-h150-k-no-p""],""When"":""a year ago""},{""Name"":""Greta Sanka"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV2RfOVnATo6DTYr-ZBd1PfV8v3fDTDJY4ElN_7MFtHDoXL=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Loved the result 🤍"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipO99_zJO6Cy7KbJDw4YU9zTbA1RuvZ2LYQYFB5s=w150-h150-k-no-p"",""https://lh5.googleusercontent.com/p/AF1QipPUMk87kZAgy4qTzdeexr6SaQqY506C4P03OFYF=w150-h150-k-no-p""],""When"":""a month ago""},{""Name"":""Nikita Choudhry"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocI-WouBKG5v5NhI_9izfTggPgWoz_YlqQEJhmCLnvUq=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Very nice service very great experience"",""Images"":null,""When"":""3 months ago""},{""Name"":""sonal singh"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVu9mkxUOToxyQJMTsm913pM68G-7SMWKF5QzpT7oSU43uY=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Loved the service.\nThey are very quick in comparison to others and price is competitive. Keep it up👍👍"",""Images"":null,""When"":""11 months ago""},{""Name"":""Divya Gulliya"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIN8VyLgiZ38mRC4imyCVms_i2KHAktUIktqIqQJmNh=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""i get my hydra facial done us as amazing experience"",""Images"":[""https://lh5.googleusercontent.com/p/AF1QipPDR6-2oaBTgNnSNzUWsxdQwj61gznnkk1Dy16B=w150-h150-k-no-p""],""When"":""a year ago""},{""Name"":""Anju Bhatia"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJy18zFeb4EP5KPYNhLuajjwvf4lPQKynbGKKshT09I=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Done anti ageing facial very nicely"",""Images"":null,""When"":""3 months ago""}]",
